Wavelength,V
809,2.37210E-06
810,2.35765E-06
810,2.34329E-06
810,2.32902E-06
810,2.31485E-06
810,2.30077E-06
810,2.28679E-06
810,2.27289E-06
810,2.25909E-06
810,2.24538E-06
810,2.23176E-06
810,2.21823E-06
811,2.20479E-06
811,2.19144E-06
811,2.17817E-06
811,2.16500E-06
811,2.15191E-06
811,2.13890E-06
811,2.12598E-06
811,2.11315E-06
811,2.10040E-06
812,2.08774E-06
812,2.07516E-06
812,2.06266E-06
812,2.05024E-06
812,2.03791E-06
812,2.02566E-06
812,2.01348E-06
812,2.00139E-06
812,1.98938E-06
812,1.97744E-06
812,1.96559E-06
813,1.95381E-06
813,1.94211E-06
813,1.93048E-06
813,1.91894E-06
813,1.90746E-06
813,1.89607E-06
813,1.88474E-06
813,1.87350E-06
813,1.86232E-06
814,1.85122E-06
814,1.84019E-06
814,1.82924E-06
814,1.81835E-06
814,1.80754E-06
814,1.79679E-06
814,1.78612E-06
814,1.77552E-06
814,1.76498E-06
814,1.75452E-06
814,1.74412E-06
815,1.73379E-06
815,1.72353E-06
815,1.71334E-06
815,1.70321E-06
815,1.69315E-06
815,1.68315E-06
815,1.67322E-06
815,1.66335E-06
815,1.65355E-06
816,1.64381E-06
816,1.63413E-06
816,1.62451E-06
816,1.61496E-06
816,1.60547E-06
816,1.59603E-06
816,1.58666E-06
816,1.57734E-06
816,1.56809E-06
816,1.55889E-06
816,1.54975E-06
817,1.54067E-06
817,1.53165E-06
817,1.52268E-06
817,1.51376E-06
817,1.50490E-06
817,1.49610E-06
817,1.48735E-06
817,1.47865E-06
817,1.47001E-06
818,1.46142E-06
818,1.45288E-06
818,1.44440E-06
818,1.43596E-06
818,1.42758E-06
818,1.41925E-06
818,1.41096E-06
818,1.40273E-06
818,1.39455E-06
818,1.38641E-06
818,1.37832E-06
819,1.37028E-06
819,1.36229E-06
819,1.35435E-06
819,1.34645E-06
819,1.33860E-06
819,1.33079E-06
819,1.32304E-06
819,1.31532E-06
819,1.30765E-06
820,1.30003E-06
820,1.29245E-06
820,1.28491E-06
820,1.27741E-06
820,1.26996E-06
820,1.26256E-06
820,1.25519E-06
820,1.24787E-06
820,1.24058E-06
820,1.23334E-06
820,1.22615E-06
821,1.21899E-06
821,1.21187E-06
821,1.20480E-06
821,1.19776E-06
821,1.19077E-06
821,1.18382E-06
821,1.17691E-06
821,1.17003E-06
821,1.16320E-06
822,1.15641E-06
822,1.14965E-06
822,1.14294E-06
822,1.13626E-06
822,1.12963E-06
822,1.12303E-06
822,1.11647E-06
822,1.10995E-06
822,1.10347E-06
822,1.09703E-06
822,1.09062E-06
823,1.08425E-06
823,1.07792E-06
823,1.07163E-06
823,1.06537E-06
823,1.05915E-06
823,1.05297E-06
823,1.04682E-06
823,1.04071E-06
823,1.03464E-06
824,1.02860E-06
824,1.02260E-06
824,1.01664E-06
824,1.01071E-06
824,1.00481E-06
824,9.98951E-07
824,9.93126E-07
824,9.87336E-07
824,9.81581E-07
824,9.75861E-07
824,9.70174E-07
825,9.64522E-07
825,9.58904E-07
825,9.53320E-07
825,9.47769E-07
825,9.42251E-07
825,9.36767E-07
825,9.31316E-07
825,9.25898E-07
825,9.20513E-07
826,9.15161E-07
826,9.09840E-07
826,9.04552E-07
826,8.99296E-07
826,8.94073E-07
826,8.88880E-07
826,8.83720E-07
826,8.78591E-07
826,8.73493E-07
826,8.68426E-07
826,8.63390E-07
827,8.58385E-07
827,8.53410E-07
827,8.48466E-07
827,8.43553E-07
827,8.38669E-07
827,8.33815E-07
827,8.28991E-07
827,8.24197E-07
827,8.19432E-07
828,8.14697E-07
828,8.09991E-07
828,8.05313E-07
828,8.00665E-07
828,7.96045E-07
828,7.91454E-07
828,7.86891E-07
828,7.82356E-07
828,7.77850E-07
828,7.73371E-07
828,7.68920E-07
829,7.64497E-07
829,7.60101E-07
829,7.55733E-07
829,7.51391E-07
829,7.47077E-07
829,7.42789E-07
829,7.38529E-07
829,7.34294E-07
829,7.30087E-07
830,7.25905E-07
830,7.21750E-07
830,7.17620E-07
830,7.13516E-07
830,7.09438E-07
830,7.05386E-07
