Wavelength,V
670,3.27528E-02
670,3.25401E-02
670,3.23287E-02
670,3.21185E-02
670,3.19095E-02
670,3.17017E-02
670,3.14951E-02
670,3.12897E-02
670,3.10855E-02
671,3.08825E-02
671,3.06806E-02
671,3.04799E-02
671,3.02803E-02
671,3.00819E-02
671,2.98847E-02
671,2.96886E-02
671,2.94936E-02
671,2.92997E-02
672,2.91070E-02
672,2.89154E-02
672,2.87249E-02
672,2.85355E-02
672,2.83472E-02
672,2.81600E-02
672,2.79739E-02
672,2.77889E-02
672,2.76049E-02
672,2.74221E-02
672,2.72402E-02
673,2.70595E-02
673,2.68798E-02
673,2.67011E-02
673,2.65235E-02
673,2.63470E-02
673,2.61715E-02
673,2.59970E-02
673,2.58235E-02
673,2.56510E-02
674,2.54796E-02
674,2.53091E-02
674,2.51397E-02
674,2.49712E-02
674,2.48038E-02
674,2.46373E-02
674,2.44718E-02
674,2.43073E-02
674,2.41438E-02
674,2.39812E-02
674,2.38196E-02
675,2.36589E-02
675,2.34992E-02
675,2.33404E-02
675,2.31826E-02
675,2.30257E-02
675,2.28698E-02
675,2.27148E-02
675,2.25606E-02
675,2.24075E-02
676,2.22552E-02
676,2.21038E-02
676,2.19534E-02
676,2.18038E-02
676,2.16552E-02
676,2.15074E-02
676,2.13606E-02
676,2.12146E-02
676,2.10695E-02
676,2.09253E-02
676,2.07820E-02
677,2.06395E-02
677,2.04979E-02
677,2.03572E-02
677,2.02174E-02
677,2.00784E-02
677,1.99402E-02
677,1.98029E-02
677,1.96665E-02
677,1.95309E-02
678,1.93961E-02
678,1.92622E-02
678,1.91291E-02
678,1.89968E-02
678,1.88654E-02
678,1.87347E-02
678,1.86049E-02
678,1.84759E-02
678,1.83477E-02
678,1.82203E-02
678,1.80938E-02
679,1.79680E-02
679,1.78430E-02
679,1.77188E-02
679,1.75953E-02
679,1.74727E-02
679,1.73508E-02
679,1.72297E-02
679,1.71094E-02
679,1.69899E-02
680,1.68711E-02
680,1.67530E-02
680,1.66358E-02
680,1.65192E-02
680,1.64034E-02
680,1.62884E-02
680,1.61741E-02
680,1.60606E-02
680,1.59477E-02
680,1.58356E-02
680,1.57242E-02
681,1.56135E-02
681,1.55035E-02
681,1.53942E-02
681,1.52856E-02
681,1.51777E-02
681,1.50704E-02
681,1.49638E-02
681,1.48579E-02
681,1.47527E-02
682,1.46481E-02
682,1.45441E-02
682,1.44408E-02
682,1.43382E-02
682,1.42361E-02
682,1.41347E-02
682,1.40339E-02
682,1.39338E-02
682,1.38342E-02
682,1.37353E-02
682,1.36369E-02
683,1.35392E-02
683,1.34420E-02
683,1.33455E-02
683,1.32495E-02
683,1.31541E-02
683,1.30592E-02
683,1.29650E-02
683,1.28713E-02
683,1.27782E-02
684,1.26856E-02
684,1.25936E-02
684,1.25021E-02
684,1.24112E-02
684,1.23208E-02
684,1.22309E-02
684,1.21416E-02
684,1.20528E-02
684,1.19645E-02
684,1.18768E-02
684,1.17896E-02
685,1.17029E-02
685,1.16166E-02
685,1.15309E-02
685,1.14458E-02
685,1.13611E-02
685,1.12769E-02
685,1.11932E-02
685,1.11100E-02
685,1.10273E-02
686,1.09451E-02
686,1.08634E-02
686,1.07823E-02
686,1.07016E-02
686,1.06215E-02
686,1.05419E-02
686,1.04628E-02
686,1.03843E-02
686,1.03063E-02
686,1.02288E-02
686,1.01518E-02
687,1.00754E-02
687,9.99950E-03
687,9.92415E-03
687,9.84933E-03
687,9.77505E-03
687,9.70131E-03
687,9.62811E-03
687,9.55544E-03
687,9.48332E-03
688,9.41174E-03
688,9.34070E-03
688,9.27020E-03
688,9.20025E-03
688,9.13083E-03
688,9.06196E-03
688,8.99363E-03
688,8.92584E-03
688,8.85859E-03
688,8.79189E-03
688,8.72572E-03
689,8.66009E-03
689,8.59500E-03
689,8.53045E-03
689,8.46644E-03
689,8.40296E-03
689,8.34002E-03
689,8.27761E-03
689,8.21574E-03
689,8.15440E-03
690,8.09359E-03
690,8.03331E-03
690,7.97356E-03
690,7.91433E-03
690,7.85563E-03
690,7.79746E-03
690,7.73980E-03
690,7.68266E-03
690,7.62603E-03
690,7.56990E-03
690,7.51426E-03
691,7.45911E-03
691,7.40444E-03
691,7.35024E-03
691,7.29650E-03
691,7.24323E-03
691,7.19041E-03
691,7.13803E-03
691,7.08610E-03
691,7.03460E-03
692,6.98353E-03
692,6.93288E-03
692,6.88264E-03
692,6.83282E-03
692,6.78340E-03
692,6.73438E-03
692,6.68576E-03
692,6.63752E-03
692,6.58967E-03
692,6.54219E-03
692,6.49509E-03
693,6.44836E-03
693,6.40198E-03
693,6.35597E-03
693,6.31031E-03
693,6.26500E-03
693,6.22003E-03
693,6.17541E-03
693,6.13111E-03
693,6.08715E-03
694,6.04352E-03
694,6.00020E-03
694,5.95721E-03
694,5.91453E-03
694,5.87215E-03
694,5.83009E-03
694,5.78832E-03
694,5.74685E-03
694,5.70568E-03
694,5.66480E-03
694,5.62420E-03
695,5.58389E-03
695,5.54385E-03
695,5.50409E-03
695,5.46461E-03
695,5.42539E-03
695,5.38644E-03
695,5.34775E-03
695,5.30933E-03
695,5.27117E-03
696,5.23327E-03
696,5.19563E-03
696,5.15825E-03
696,5.12112E-03
696,5.08425E-03
696,5.04763E-03
696,5.01127E-03
696,4.97516E-03
696,4.93929E-03
696,4.90368E-03
696,4.86831E-03
697,4.83319E-03
697,4.79831E-03
697,4.76368E-03
697,4.72929E-03
697,4.69514E-03
697,4.66123E-03
697,4.62756E-03
697,4.59412E-03
697,4.56092E-03
698,4.52795E-03
698,4.49522E-03
698,4.46272E-03
698,4.43045E-03
698,4.39841E-03
698,4.36659E-03
698,4.33500E-03
698,4.30364E-03
698,4.27250E-03
698,4.24158E-03
698,4.21089E-03
699,4.18041E-03
699,4.15016E-03
699,4.12012E-03
699,4.09029E-03
699,4.06069E-03
699,4.03129E-03
699,4.00211E-03
699,3.97314E-03
699,3.94437E-03
700,3.91582E-03
700,3.88748E-03
700,3.85934E-03
700,3.83140E-03
700,3.80367E-03
700,3.77614E-03
700,3.74881E-03
700,3.72168E-03
700,3.69475E-03
700,3.66801E-03
700,3.64147E-03
701,3.61512E-03
701,3.58895E-03
701,3.56298E-03
701,3.53719E-03
701,3.51158E-03
701,3.48615E-03
701,3.46091E-03
701,3.43584E-03
701,3.41095E-03
702,3.38623E-03
702,3.36169E-03
702,3.33732E-03
702,3.31311E-03
702,3.28908E-03
702,3.26521E-03
702,3.24151E-03
702,3.21797E-03
702,3.19459E-03
702,3.17137E-03
702,3.14831E-03
703,3.12541E-03
703,3.10266E-03
703,3.08007E-03
703,3.05763E-03
703,3.03534E-03
703,3.01321E-03
703,2.99122E-03
703,2.96937E-03
703,2.94768E-03
704,2.92613E-03
704,2.90472E-03
704,2.88345E-03
704,2.86233E-03
704,2.84134E-03
704,2.82050E-03
704,2.79979E-03
704,2.77921E-03
704,2.75877E-03
704,2.73847E-03
704,2.71829E-03
705,2.69825E-03
705,2.67834E-03
705,2.65856E-03
705,2.63890E-03
705,2.61937E-03
705,2.59997E-03
705,2.58069E-03
705,2.56154E-03
705,2.54251E-03
706,2.52361E-03
706,2.50484E-03
706,2.48618E-03
706,2.46765E-03
706,2.44924E-03
706,2.43096E-03
706,2.41280E-03
706,2.39476E-03
706,2.37684E-03
706,2.35905E-03
706,2.34137E-03
707,2.32382E-03
707,2.30638E-03
707,2.28907E-03
707,2.27187E-03
707,2.25480E-03
707,2.23784E-03
707,2.22100E-03
707,2.20428E-03
707,2.18767E-03
708,2.17119E-03
708,2.15482E-03
708,2.13856E-03
708,2.12242E-03
708,2.10640E-03
708,2.09049E-03
708,2.07469E-03
708,2.05901E-03
708,2.04344E-03
708,2.02799E-03
708,2.01264E-03
709,1.99741E-03
709,1.98229E-03
709,1.96728E-03
709,1.95238E-03
709,1.93759E-03
709,1.92290E-03
709,1.90833E-03
709,1.89387E-03
709,1.87951E-03
710,1.86526E-03
710,1.85111E-03
710,1.83708E-03
710,1.82314E-03
710,1.80932E-03
710,1.79560E-03
710,1.78198E-03
710,1.76846E-03
710,1.75505E-03
710,1.74174E-03
710,1.72853E-03
711,1.71542E-03
711,1.70241E-03
711,1.68951E-03
711,1.67670E-03
711,1.66399E-03
711,1.65138E-03
711,1.63886E-03
711,1.62645E-03
711,1.61413E-03
712,1.60190E-03
712,1.58977E-03
712,1.57774E-03
712,1.56580E-03
712,1.55395E-03
712,1.54220E-03
712,1.53053E-03
712,1.51896E-03
712,1.50748E-03
712,1.49610E-03
712,1.48480E-03
713,1.47359E-03
713,1.46247E-03
713,1.45144E-03
713,1.44050E-03
713,1.42964E-03
713,1.41887E-03
713,1.40819E-03
713,1.39759E-03
713,1.38708E-03
714,1.37665E-03
714,1.36630E-03
714,1.35604E-03
714,1.34586E-03
714,1.33577E-03
714,1.32575E-03
714,1.31582E-03
714,1.30597E-03
714,1.29619E-03
714,1.28650E-03
714,1.27689E-03
715,1.26735E-03
715,1.25789E-03
715,1.24851E-03
715,1.23921E-03
715,1.22998E-03
715,1.22083E-03
715,1.21175E-03
715,1.20275E-03
715,1.19382E-03
716,1.18496E-03
716,1.17618E-03
716,1.16746E-03
716,1.15882E-03
716,1.15024E-03
716,1.14173E-03
716,1.13329E-03
716,1.12492E-03
716,1.11662E-03
716,1.10838E-03
716,1.10020E-03
717,1.09209E-03
717,1.08404E-03
717,1.07605E-03
717,1.06813E-03
717,1.06027E-03
717,1.05247E-03
717,1.04473E-03
717,1.03705E-03
717,1.02942E-03
718,1.02186E-03
718,1.01435E-03
718,1.00690E-03
718,9.99506E-04
718,9.92168E-04
718,9.84885E-04
718,9.77657E-04
718,9.70483E-04
718,9.63362E-04
718,9.56295E-04
718,9.49279E-04
719,9.42316E-04
719,9.35404E-04
719,9.28542E-04
719,9.21731E-04
719,9.14970E-04
719,9.08258E-04
719,9.01595E-04
719,8.94981E-04
719,8.88414E-04
720,8.81894E-04
720,8.75421E-04
720,8.68995E-04
720,8.62615E-04
720,8.56280E-04
720,8.49990E-04
720,8.43745E-04
720,8.37545E-04
720,8.31388E-04
720,8.25276E-04
720,8.19207E-04
721,8.13183E-04
721,8.07201E-04
721,8.01263E-04
721,7.95368E-04
721,7.89516E-04
721,7.83706E-04
721,7.77939E-04
721,7.72214E-04
721,7.66531E-04
722,7.60890E-04
722,7.55290E-04
722,7.49732E-04
722,7.44215E-04
722,7.38739E-04
722,7.33304E-04
722,7.27909E-04
722,7.22555E-04
722,7.17240E-04
722,7.11966E-04
722,7.06731E-04
723,7.01536E-04
723,6.96380E-04
723,6.91263E-04
723,6.86185E-04
723,6.81146E-04
723,6.76145E-04
723,6.71182E-04
723,6.66257E-04
723,6.61370E-04
724,6.56521E-04
724,6.51708E-04
724,6.46933E-04
724,6.42195E-04
724,6.37494E-04
724,6.32829E-04
724,6.28200E-04
724,6.23607E-04
724,6.19050E-04
724,6.14529E-04
724,6.10043E-04
725,6.05593E-04
725,6.01177E-04
725,5.96796E-04
725,5.92450E-04
725,5.88138E-04
725,5.83860E-04
725,5.79615E-04
725,5.75405E-04
725,5.71227E-04
726,5.67082E-04
726,5.62970E-04
726,5.58890E-04
726,5.54841E-04
726,5.50825E-04
726,5.46839E-04
726,5.42884E-04
726,5.38960E-04
726,5.35066E-04
726,5.31203E-04
726,5.27369E-04
727,5.23564E-04
727,5.19789E-04
727,5.16042E-04
727,5.12324E-04
727,5.08635E-04
727,5.04973E-04
727,5.01340E-04
727,4.97734E-04
727,4.94155E-04
728,4.90603E-04
728,4.87078E-04
728,4.83579E-04
728,4.80107E-04
728,4.76661E-04
728,4.73240E-04
728,4.69845E-04
728,4.66476E-04
728,4.63131E-04
728,4.59811E-04
728,4.56516E-04
729,4.53245E-04
729,4.49999E-04
729,4.46776E-04
729,4.43577E-04
729,4.40402E-04
729,4.37249E-04
729,4.34120E-04
729,4.31014E-04
729,4.27930E-04
730,4.24869E-04
730,4.21830E-04
730,4.18813E-04
730,4.15818E-04
730,4.12845E-04
730,4.09893E-04
730,4.06962E-04
730,4.04053E-04
730,4.01164E-04
730,3.98296E-04
730,3.95448E-04
731,3.92621E-04
731,3.89815E-04
731,3.87028E-04
731,3.84261E-04
731,3.81514E-04
731,3.78786E-04
731,3.76078E-04
731,3.73389E-04
731,3.70719E-04
732,3.68068E-04
732,3.65435E-04
732,3.62822E-04
732,3.60226E-04
732,3.57649E-04
732,3.55090E-04
732,3.52549E-04
732,3.50026E-04
732,3.47521E-04
732,3.45033E-04
732,3.42563E-04
733,3.40109E-04
733,3.37673E-04
733,3.35254E-04
733,3.32852E-04
733,3.30467E-04
733,3.28098E-04
733,3.25746E-04
733,3.23409E-04
733,3.21090E-04
734,3.18786E-04
734,3.16498E-04
734,3.14226E-04
734,3.11969E-04
734,3.09728E-04
734,3.07503E-04
734,3.05293E-04
734,3.03098E-04
734,3.00918E-04
734,2.98753E-04
734,2.96603E-04
735,2.94468E-04
735,2.92347E-04
735,2.90241E-04
735,2.88149E-04
735,2.86072E-04
735,2.84008E-04
735,2.81959E-04
735,2.79924E-04
735,2.77903E-04
736,2.75896E-04
736,2.73903E-04
736,2.71925E-04
736,2.69960E-04
736,2.68009E-04
736,2.66072E-04
736,2.64149E-04
736,2.62239E-04
736,2.60344E-04
736,2.58462E-04
736,2.56594E-04
737,2.54740E-04
737,2.52899E-04
737,2.51072E-04
737,2.49259E-04
737,2.47459E-04
737,2.45672E-04
737,2.43899E-04
737,2.42139E-04
737,2.40393E-04
738,2.38660E-04
738,2.36940E-04
738,2.35233E-04
738,2.33540E-04
738,2.31859E-04
738,2.30192E-04
738,2.28537E-04
738,2.26896E-04
738,2.25267E-04
738,2.23651E-04
738,2.22048E-04
739,2.20458E-04
739,2.18880E-04
739,2.17315E-04
739,2.15763E-04
739,2.14223E-04
739,2.12695E-04
739,2.11180E-04
739,2.09677E-04
739,2.08186E-04
740,2.06707E-04
740,2.05241E-04
740,2.03786E-04
740,2.02344E-04
740,2.00913E-04
740,1.99495E-04
740,1.98088E-04
740,1.96693E-04
740,1.95309E-04
740,1.93937E-04
740,1.92576E-04
741,1.91226E-04
741,1.89887E-04
741,1.88559E-04
741,1.87241E-04
741,1.85934E-04
741,1.84637E-04
741,1.83350E-04
741,1.82073E-04
741,1.80806E-04
742,1.79549E-04
742,1.78302E-04
742,1.77064E-04
742,1.75836E-04
742,1.74617E-04
742,1.73407E-04
742,1.72206E-04
742,1.71014E-04
742,1.69831E-04
742,1.68656E-04
742,1.67490E-04
743,1.66333E-04
743,1.65184E-04
743,1.64043E-04
743,1.62911E-04
743,1.61786E-04
743,1.60670E-04
743,1.59561E-04
743,1.58461E-04
743,1.57367E-04
744,1.56282E-04
744,1.55204E-04
744,1.54133E-04
744,1.53069E-04
744,1.52013E-04
744,1.50964E-04
744,1.49922E-04
744,1.48887E-04
744,1.47859E-04
744,1.46837E-04
744,1.45822E-04
745,1.44814E-04
745,1.43813E-04
745,1.42818E-04
745,1.41829E-04
745,1.40847E-04
745,1.39870E-04
745,1.38901E-04
745,1.37937E-04
745,1.36980E-04
746,1.36028E-04
746,1.35083E-04
746,1.34144E-04
746,1.33211E-04
746,1.32285E-04
746,1.31364E-04
746,1.30450E-04
746,1.29541E-04
746,1.28639E-04
746,1.27743E-04
746,1.26852E-04
747,1.25968E-04
747,1.25090E-04
747,1.24217E-04
747,1.23351E-04
747,1.22490E-04
747,1.21636E-04
747,1.20787E-04
747,1.19944E-04
747,1.19107E-04
748,1.18276E-04
748,1.17450E-04
748,1.16631E-04
748,1.15817E-04
748,1.15009E-04
748,1.14206E-04
748,1.13409E-04
748,1.12618E-04
748,1.11832E-04
748,1.11052E-04
748,1.10278E-04
749,1.09509E-04
749,1.08746E-04
749,1.07988E-04
749,1.07236E-04
749,1.06489E-04
749,1.05747E-04
749,1.05011E-04
749,1.04280E-04
749,1.03555E-04
750,1.02835E-04
750,1.02121E-04
750,1.01411E-04
750,1.00707E-04
750,1.00008E-04
750,9.93144E-05
750,9.86259E-05
750,9.79425E-05
750,9.72642E-05
750,9.65909E-05
750,9.59227E-05
751,9.52594E-05
751,9.46011E-05
751,9.39476E-05
751,9.32989E-05
751,9.26551E-05
751,9.20160E-05
751,9.13817E-05
751,9.07520E-05
751,9.01270E-05
752,8.95066E-05
752,8.88907E-05
752,8.82794E-05
752,8.76726E-05
752,8.70702E-05
752,8.64722E-05
752,8.58787E-05
752,8.52894E-05
752,8.47045E-05
752,8.41239E-05
752,8.35475E-05
753,8.29753E-05
753,8.24072E-05
753,8.18433E-05
753,8.12835E-05
753,8.07278E-05
753,8.01761E-05
753,7.96284E-05
753,7.90847E-05
753,7.85449E-05
754,7.80090E-05
754,7.74770E-05
754,7.69489E-05
754,7.64245E-05
754,7.59040E-05
754,7.53872E-05
754,7.48741E-05
754,7.43647E-05
754,7.38589E-05
754,7.33568E-05
754,7.28583E-05
755,7.23634E-05
755,7.18720E-05
755,7.13841E-05
755,7.08997E-05
755,7.04188E-05
755,6.99413E-05
755,6.94672E-05
755,6.89965E-05
755,6.85291E-05
756,6.80650E-05
756,6.76042E-05
756,6.71467E-05
756,6.66924E-05
756,6.62413E-05
756,6.57934E-05
756,6.53486E-05
756,6.49069E-05
756,6.44683E-05
756,6.40328E-05
756,6.36003E-05
757,6.31708E-05
757,6.27443E-05
757,6.23208E-05
757,6.19002E-05
757,6.14825E-05
757,6.10677E-05
757,6.06557E-05
757,6.02466E-05
757,5.98403E-05
758,5.94368E-05
758,5.90360E-05
758,5.86380E-05
758,5.82426E-05
758,5.78500E-05
758,5.74601E-05
758,5.70728E-05
758,5.66881E-05
758,5.63060E-05
758,5.59266E-05
758,5.55496E-05
759,5.51753E-05
759,5.48034E-05
759,5.44340E-05
759,5.40671E-05
759,5.37027E-05
759,5.33407E-05
759,5.29812E-05
759,5.26240E-05
759,5.22692E-05
760,5.19168E-05
760,5.15667E-05
760,5.12189E-05
760,5.08734E-05
760,5.05303E-05
760,5.01893E-05
760,4.98507E-05
760,4.95142E-05
760,4.91801E-05
760,4.88481E-05
760,4.85183E-05
761,4.81908E-05
761,4.78654E-05
761,4.75423E-05
761,4.72213E-05
761,4.69024E-05
761,4.65858E-05
761,4.62713E-05
761,4.59589E-05
761,4.56487E-05
762,4.53406E-05
762,4.50346E-05
762,4.47308E-05
762,4.44290E-05
762,4.41293E-05
762,4.38317E-05
762,4.35361E-05
762,4.32426E-05
762,4.29512E-05
762,4.26618E-05
762,4.23745E-05
763,4.20891E-05
763,4.18058E-05
763,4.15245E-05
763,4.12451E-05
763,4.09678E-05
763,4.06924E-05
763,4.04190E-05
763,4.01476E-05
763,3.98780E-05
764,3.96105E-05
764,3.93448E-05
764,3.90811E-05
764,3.88192E-05
764,3.85593E-05
764,3.83012E-05
764,3.80451E-05
764,3.77907E-05
764,3.75383E-05
764,3.72877E-05
764,3.70389E-05
765,3.67919E-05
765,3.65468E-05
765,3.63035E-05
765,3.60619E-05
765,3.58222E-05
765,3.55842E-05
765,3.53480E-05
765,3.51135E-05
765,3.48807E-05
766,3.46497E-05
766,3.44203E-05
766,3.41925E-05
766,3.39664E-05
766,3.37419E-05
766,3.35190E-05
766,3.32977E-05
766,3.30780E-05
766,3.28598E-05
766,3.26431E-05
766,3.24279E-05
767,3.22143E-05
767,3.20021E-05
767,3.17913E-05
767,3.15821E-05
767,3.13742E-05
767,3.11677E-05
767,3.09627E-05
767,3.07590E-05
767,3.05567E-05
768,3.03557E-05
768,3.01561E-05
768,2.99578E-05
768,2.97608E-05
768,2.95651E-05
768,2.93707E-05
768,2.91775E-05
768,2.89856E-05
768,2.87949E-05
768,2.86055E-05
768,2.84173E-05
769,2.82302E-05
769,2.80444E-05
769,2.78597E-05
769,2.76762E-05
769,2.74938E-05
769,2.73126E-05
769,2.71325E-05
769,2.69535E-05
769,2.67756E-05
770,2.65988E-05
770,2.64231E-05
770,2.62484E-05
770,2.60749E-05
770,2.59023E-05
770,2.57308E-05
770,2.55604E-05
770,2.53909E-05
770,2.52225E-05
770,2.50551E-05
770,2.48888E-05
771,2.47235E-05
771,2.45592E-05
771,2.43959E-05
771,2.42337E-05
771,2.40725E-05
771,2.39123E-05
771,2.37532E-05
771,2.35951E-05
771,2.34380E-05
772,2.32819E-05
772,2.31269E-05
772,2.29729E-05
772,2.28199E-05
772,2.26680E-05
772,2.25170E-05
772,2.23671E-05
772,2.22182E-05
772,2.20704E-05
772,2.19235E-05
772,2.17776E-05
773,2.16328E-05
773,2.14890E-05
773,2.13461E-05
773,2.12043E-05
773,2.10635E-05
773,2.09237E-05
773,2.07849E-05
773,2.06470E-05
773,2.05102E-05
774,2.03744E-05
774,2.02395E-05
774,2.01056E-05
774,1.99728E-05
774,1.98408E-05
774,1.97099E-05
774,1.95799E-05
774,1.94510E-05
774,1.93229E-05
774,1.91959E-05
774,1.90698E-05
775,1.89446E-05
775,1.88204E-05
775,1.86972E-05
775,1.85749E-05
775,1.84535E-05
775,1.83331E-05
775,1.82136E-05
775,1.80951E-05
775,1.79774E-05
776,1.78606E-05
776,1.77447E-05
776,1.76297E-05
776,1.75156E-05
776,1.74023E-05
776,1.72898E-05
776,1.71782E-05
776,1.70673E-05
776,1.69573E-05
776,1.68482E-05
776,1.67397E-05
777,1.66321E-05
777,1.65253E-05
777,1.64192E-05
777,1.63139E-05
777,1.62093E-05
777,1.61054E-05
777,1.60023E-05
777,1.58999E-05
777,1.57982E-05
778,1.56973E-05
778,1.55970E-05
778,1.54974E-05
778,1.53984E-05
778,1.53002E-05
778,1.52026E-05
778,1.51057E-05
778,1.50094E-05
778,1.49138E-05
778,1.48188E-05
778,1.47244E-05
779,1.46306E-05
779,1.45375E-05
779,1.44450E-05
779,1.43530E-05
779,1.42617E-05
779,1.41709E-05
779,1.40808E-05
779,1.39912E-05
779,1.39021E-05
780,1.38136E-05
780,1.37257E-05
780,1.36383E-05
780,1.35515E-05
780,1.34652E-05
780,1.33795E-05
780,1.32942E-05
780,1.32095E-05
780,1.31253E-05
780,1.30416E-05
780,1.29585E-05
781,1.28758E-05
781,1.27937E-05
781,1.27121E-05
781,1.26310E-05
781,1.25504E-05
781,1.24703E-05
781,1.23907E-05
781,1.23116E-05
781,1.22330E-05
782,1.21549E-05
782,1.20773E-05
782,1.20001E-05
782,1.19235E-05
782,1.18474E-05
782,1.17717E-05
782,1.16965E-05
782,1.16218E-05
782,1.15476E-05
782,1.14738E-05
782,1.14005E-05
783,1.13277E-05
783,1.12554E-05
783,1.11835E-05
783,1.11121E-05
783,1.10412E-05
783,1.09707E-05
783,1.09007E-05
783,1.08311E-05
783,1.07620E-05
784,1.06933E-05
784,1.06251E-05
784,1.05573E-05
784,1.04900E-05
784,1.04231E-05
784,1.03566E-05
784,1.02906E-05
784,1.02250E-05
784,1.01599E-05
784,1.00952E-05
784,1.00309E-05
785,9.96702E-06
785,9.90359E-06
785,9.84057E-06
785,9.77798E-06
785,9.71580E-06
785,9.65404E-06
785,9.59268E-06
785,9.53174E-06
785,9.47120E-06
786,9.41107E-06
786,9.35133E-06
786,9.29199E-06
786,9.23305E-06
786,9.17449E-06
786,9.11632E-06
786,9.05853E-06
786,9.00112E-06
786,8.94409E-06
786,8.88743E-06
786,8.83115E-06
787,8.77523E-06
787,8.71968E-06
787,8.66450E-06
787,8.60967E-06
787,8.55520E-06
787,8.50109E-06
787,8.44732E-06
787,8.39391E-06
787,8.34084E-06
788,8.28812E-06
788,8.23573E-06
788,8.18369E-06
788,8.13198E-06
788,8.08061E-06
788,8.02956E-06
788,7.97884E-06
788,7.92845E-06
788,7.87839E-06
788,7.82864E-06
788,7.77921E-06
789,7.73010E-06
789,7.68130E-06
789,7.63282E-06
789,7.58464E-06
789,7.53677E-06
789,7.48920E-06
789,7.44194E-06
789,7.39497E-06
789,7.34830E-06
790,7.30193E-06
790,7.25585E-06
790,7.21006E-06
790,7.16456E-06
790,7.11935E-06
790,7.07442E-06
790,7.02978E-06
790,6.98541E-06
790,6.94133E-06
790,6.89752E-06
790,6.85399E-06
791,6.81074E-06
791,6.76776E-06
791,6.72506E-06
791,6.68263E-06
791,6.64046E-06
791,6.59857E-06
791,6.55695E-06
791,6.51559E-06
791,6.47449E-06
792,6.43367E-06
792,6.39310E-06
792,6.35280E-06
792,6.31275E-06
792,6.27297E-06
792,6.23344E-06
792,6.19417E-06
792,6.15515E-06
792,6.11639E-06
792,6.07787E-06
792,6.03961E-06
793,6.00160E-06
793,5.96384E-06
793,5.92633E-06
793,5.88906E-06
793,5.85204E-06
793,5.81525E-06
793,5.77872E-06
793,5.74242E-06
793,5.70636E-06
794,5.67054E-06
794,5.63495E-06
794,5.59961E-06
794,5.56449E-06
794,5.52961E-06
794,5.49496E-06
794,5.46054E-06
794,5.42636E-06
794,5.39239E-06
794,5.35866E-06
794,5.32515E-06
795,5.29187E-06
795,5.25881E-06
795,5.22597E-06
795,5.19335E-06
795,5.16095E-06
795,5.12877E-06
795,5.09680E-06
795,5.06505E-06
795,5.03351E-06
796,5.00219E-06
796,4.97107E-06
796,4.94017E-06
796,4.90947E-06
796,4.87898E-06
796,4.84869E-06
796,4.81860E-06
796,4.78872E-06
796,4.75903E-06
796,4.72954E-06
796,4.70025E-06
797,4.67116E-06
797,4.64226E-06
797,4.61355E-06
797,4.58503E-06
797,4.55671E-06
797,4.52857E-06
797,4.50062E-06
797,4.47285E-06
797,4.44527E-06
798,4.41787E-06
798,4.39065E-06
798,4.36362E-06
798,4.33676E-06
798,4.31008E-06
798,4.28358E-06
798,4.25725E-06
798,4.23110E-06
798,4.20512E-06
798,4.17931E-06
798,4.15367E-06
799,4.12820E-06
799,4.10290E-06
799,4.07777E-06
799,4.05280E-06
799,4.02799E-06
799,4.00335E-06
799,3.97887E-06
799,3.95455E-06
799,3.93039E-06
800,3.90639E-06
800,3.88255E-06
800,3.85886E-06
800,3.83533E-06
800,3.81195E-06
800,3.78873E-06
800,3.76566E-06
800,3.74273E-06
800,3.71996E-06
800,3.69733E-06
800,3.67485E-06
801,3.65252E-06
801,3.63033E-06
801,3.60828E-06
801,3.58637E-06
801,3.56460E-06
801,3.54297E-06
801,3.52147E-06
801,3.50011E-06
801,3.47889E-06
802,3.45780E-06
802,3.43683E-06
802,3.41600E-06
802,3.39530E-06
802,3.37473E-06
802,3.35428E-06
802,3.33396E-06
802,3.31377E-06
802,3.29370E-06
802,3.27375E-06
802,3.25392E-06
803,3.23421E-06
803,3.21462E-06
803,3.19515E-06
803,3.17580E-06
803,3.15656E-06
803,3.13743E-06
803,3.11842E-06
803,3.09953E-06
803,3.08074E-06
804,3.06207E-06
804,3.04350E-06
804,3.02505E-06
804,3.00670E-06
804,2.98846E-06
804,2.97033E-06
804,2.95230E-06
804,2.93437E-06
804,2.91655E-06
804,2.89883E-06
804,2.88121E-06
805,2.86370E-06
805,2.84628E-06
805,2.82897E-06
805,2.81175E-06
805,2.79463E-06
805,2.77760E-06
805,2.76067E-06
805,2.74384E-06
805,2.72711E-06
806,2.71047E-06
806,2.69392E-06
806,2.67747E-06
806,2.66112E-06
806,2.64486E-06
806,2.62870E-06
806,2.61263E-06
806,2.59666E-06
806,2.58078E-06
806,2.56500E-06
806,2.54930E-06
807,2.53371E-06
807,2.51820E-06
807,2.50279E-06
807,2.48747E-06
807,2.47225E-06
807,2.45712E-06
807,2.44207E-06
807,2.42713E-06
807,2.41227E-06
808,2.39750E-06
808,2.38283E-06
808,2.36824E-06
808,2.35375E-06
808,2.33934E-06
808,2.32503E-06
808,2.31081E-06
808,2.29667E-06
808,2.28262E-06
808,2.26867E-06
808,2.25480E-06
809,2.24102E-06
809,2.22732E-06
809,2.21372E-06
809,2.20020E-06
809,2.18677E-06
809,2.17342E-06
809,2.16016E-06
809,2.14699E-06
809,2.13390E-06
810,2.12090E-06
